oepid,accreditor,pred_degree,highest_degree,control,region,admission_rate,ccbasic,in_state_tuit,out_state_tuit,prog_year_tuit,revenue_tuit,avg_faculty_salary,two_yr_default,three_yr_default,sat_avg,prop_loan,name,address,ZIP,fips,city,state,cbsa,csa,longitude,latitude,extracted_year
129100,,Bachelor,Graduate,Private Non-Profit,Far West,0.5,,30200.0,30200.0,,15211.0,6463.0,,0.033,1078.0,0.7761,Simpson University,"Redding, CA - 2211 College View Drive",96003-8606,6.0,Redding,CA,39820.0,454.0,-122.332981,40.61334,2019-01-01
118700,,Associate,Associate,Public,Far West,,,1156.0,7348.0,,1606.0,8099.0,,0.192,,0.1037,College of the Siskiyous,"Weed, CA - 800 College Ave",96094-2899,6.0,Weed,CA,-2.0,-2.0,-122.38909,41.413005,2019-01-01
950900,,Certificate,Certificate,Public,Far West,,,,,7090.0,3503.0,,,0.166,,0.174,Charles A Jones Career and Education Center,"Sacramento, CA - 5451 Lemon Hill Ave",95824-1529,6.0,Sacramento,CA,40900.0,472.0,-121.440796,38.516233,2019-01-01
771300,,Associate,Bachelor,Public,Far West,,,1461.0,8241.0,,1313.0,10599.0,,0.117,,0.0068,Skyline College,"San Bruno, CA - 3300 College Dr",94066-1698,6.0,San Bruno,CA,41860.0,488.0,-122.467335,37.63042,2019-01-01
127200,,Associate,Associate,Public,Far West,,,1238.0,5500.0,,602.0,8899.0,,0.107,,0.0,San Bernardino Valley College,"San Bernardino, CA - 701 South Mount Vernon Avenue",92410-2798,6.0,San Bernardino,CA,40140.0,348.0,-117.313248,34.086353,2019-01-01
127200,,Associate,Associate,Public,Far West,,,1238.0,5500.0,,602.0,8899.0,,0.107,,0.0,San Bernardino Community College District,"San Bernardino, CA - 114 South Del Rosa Drive",92408,6.0,San Bernardino,CA,40140.0,348.0,-117.251666,34.100347,2019-01-01
130200,,Bachelor,Graduate,Private Non-Profit,Far West,0.7719,,47280.0,47280.0,,22631.0,10813.0,,0.025,1174.0,0.7302,Saint Mary's College of California,"Moraga, CA - 1928 Saint Marys Road",94575,6.0,Moraga,CA,41860.0,488.0,-122.109031,37.840731,2019-01-01
129200,,Associate,Associate,Public,Far West,,,1140.0,6324.0,,703.0,8584.0,,0.161,,0.017,Solano Community College,"Fairfield, CA - 4000 Suisun Valley Rd",94534-3197,6.0,Fairfield,CA,46700.0,488.0,-122.122368,38.235881,2019-01-01
115600,,Bachelor,Graduate,Public,Far West,0.8965,,7798.0,19678.0,,5615.0,10197.0,,0.035,1072.0,0.3884,Sonoma State University,"Rohnert Park, CA - 1801 E Cotati Ave",94928-3609,6.0,Rohnert Park,CA,42220.0,488.0,-122.677066,38.340274,2019-01-01
2597300,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,7743.0,3807.0,,0.054,,,South Baylo University,"Anaheim, CA - 1126 N Brookhurst St",92801-1701,6.0,Anaheim,CA,31080.0,348.0,-117.958727,33.848216,2019-01-01
2277400,,Certificate,Associate,Private For-Profit,Far West,,,12665.0,12665.0,,6472.0,4287.0,,0.128,,0.7643,South Coast College,"Orange, CA - 2011 W. Chapman Avenue",92868-2609,6.0,Orange,CA,31080.0,348.0,-117.874031,33.78818,2019-01-01
129300,,Bachelor,Graduate,Private Non-Profit,Far West,0.4017,,33720.0,33720.0,,16707.0,8314.0,,0.044,1039.0,0.8372,Vanguard University of Southern California,"Costa Mesa, CA - 55 Fair Dr",92626,6.0,Costa Mesa,CA,31080.0,348.0,-117.900911,33.662686,2019-01-01
807100,,Certificate,Associate,Private For-Profit,Far West,0.9732,,,,30970.0,13928.0,5797.0,,0.081,,0.6859,Concorde Career College-Garden Grove,"Garden Grove, CA - 12951 Euclid Street, Suite 101",92840-9201,6.0,Garden Grove,CA,31080.0,348.0,-117.938395,33.774741,2019-01-01
129400,,Associate,Associate,Public,Far West,,,1338.0,6602.0,,412.0,9153.0,,0.15,,0.0126,Southwestern College,"Chula Vista, CA - 900 Otay Lakes Rd.",91910-7299,6.0,Chula Vista,CA,41740.0,-2.0,-116.996803,32.640281,2019-01-01
129900,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,13823.0,4937.0,,,,,St John's Seminary,"Camarillo, CA - 5012 Seminary Rd",93012-2500,6.0,Camarillo,CA,37100.0,348.0,-119.001867,34.243921,2019-01-01
408000,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,17000.0,3981.0,,0.04,,,Starr King School for the Ministry,"Berkeley, CA - 2441 Le Conte Avenue",94709-1209,6.0,Berkeley,CA,41860.0,488.0,-122.261778,37.876939,2019-01-01
123000,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,50161.0,10147.0,,0.0,,,Marshall B Ketchum University,"Fullerton, CA - 2575 Yorba Linda Blvd",92831-1699,6.0,Fullerton,CA,31080.0,348.0,-117.886229,33.889348,2019-01-01
2075800,,Bachelor,Graduate,Private Non-Profit,Far West,,,44960.0,44960.0,,30865.0,14128.0,,0.011,,0.2462,Southern California Institute of Architecture,"Los Angeles, CA - 960 E. 3rd Street",90013-1822,6.0,Los Angeles,CA,31080.0,348.0,-118.232799,34.044215,2019-01-01
132800,,Bachelor,Graduate,Private Non-Profit,Far West,0.1296,,56225.0,56225.0,,37039.0,14712.0,,0.016,1445.0,0.2887,University of Southern California,"Los Angeles, CA - University Park",90089,6.0,Los Angeles,CA,31080.0,348.0,-118.284169,34.021281,2019-01-01
129500,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,40346.0,14456.0,,0.011,,,Southwestern Law School,"Los Angeles, CA - 3050 Wilshire Boulevard",90010-1106,6.0,Los Angeles,CA,31080.0,348.0,-118.288375,34.061558,2019-01-01
130900,,Associate,Associate,Public,Far West,,,1410.0,8430.0,,327.0,9899.0,,,,0.0,Taft College,"Taft, CA - 29 Cougar Court",93268,6.0,Taft,CA,12540.0,-2.0,-119.459751,35.149343,2019-01-01
128800,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,7908.0,6747.0,,0.041,,,Claremont School of Theology,"Claremont, CA - 1325 N College Ave",91711-3199,6.0,Claremont,CA,31080.0,348.0,-117.715256,34.107602,2019-01-01
2358000,,Bachelor,Bachelor,Private Non-Profit,Far West,0.7773,,25000.0,25000.0,,15108.0,8997.0,,0.0,1307.0,0.6892,Thomas Aquinas College,"Santa Paula, CA - 10,000 Ojai Road",93060,6.0,Santa Paula,CA,37100.0,348.0,-119.087141,34.429009,2019-01-01
3403300,,Associate,Graduate,Private Non-Profit,Far West,,,9689.0,9689.0,,12404.0,2094.0,,0.184,,0.6027,Epic Bible College,"Sacramento, CA - 4330 Auburn Boulevard",95841,6.0,Sacramento,CA,40900.0,472.0,-121.362642,38.645152,2019-01-01
2559300,,Certificate,Certificate,Private For-Profit,Far West,,,,,19900.0,8651.0,,,0.116,,0.7893,United Education Institute-Huntington Park Campus,"Huntington Park, CA - 6055 Pacific Boulevard",90255,6.0,Huntington Park,CA,31080.0,348.0,-118.226206,33.986057,2019-01-01
853700,,Certificate,Associate,Private For-Profit,Far West,0.7972,,,,16010.0,13178.0,5499.0,,0.159,,0.6681,Concorde Career College-San Bernardino,"San Bernardino, CA - 201 East Airport Drive, Suite A",92408-3403,6.0,San Bernardino,CA,40140.0,348.0,-117.283995,34.066823,2019-01-01
760700,,Certificate,Associate,Private For-Profit,Far West,0.8384,,,,32015.0,13702.0,5796.0,,0.06,,0.7068,Concorde Career College-North Hollywood,"North Hollywood, CA - 12412 Victory Boulevard",91606-3134,6.0,North Hollywood,CA,31080.0,348.0,-118.403627,34.186407,2019-01-01
133400,,Associate,Associate,Public,Far West,,,1388.0,7050.0,,593.0,8363.0,,0.146,,0.0169,Ventura College,"Ventura, CA - 4667 Telegraph Rd",93003-3872,6.0,Ventura,CA,37100.0,348.0,-119.230604,34.277393,2019-01-01
4250100,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,11862.0,,,0.0,,,The Santa Barbara and Ventura Colleges of Law at Ventura,"Ventura, CA - 4475 Market St",93003,6.0,Ventura,CA,37100.0,348.0,-119.232988,34.25747,2019-01-01
133500,,Associate,Associate,Public,Far West,,,1126.0,6214.0,,416.0,9283.0,,0.062,,0.0,Victor Valley College,"Victorville, CA - 18422 Bear Valley Rd",92395-5850,6.0,Victorville,CA,40140.0,348.0,-117.261456,34.472231,2019-01-01
2242700,,Certificate,Associate,Public,Far West,,,1254.0,7806.0,,1014.0,8816.0,,0.098,,0.0165,Berkeley City College,"Berkeley, CA - 2050 Center Sreet",94704,6.0,Berkeley,CA,41860.0,488.0,-122.269877,37.869769,2019-01-01
2504200,,Bachelor,Graduate,Private For-Profit,Plains,,,12120.0,12120.0,,10195.0,6896.0,,0.069,,0.5618,Walden University,"Minneapolis, MN - 100 Washington Avenue South, Suite 900",55401,27.0,Minneapolis,MN,33460.0,378.0,-93.265738,44.98125,2019-01-01
2061600,,Certificate,Certificate,Private For-Profit,Far West,,,,,16075.0,9722.0,,,,,0.0816,Waynes College of Beauty,"Salinas, CA - 1271 North Main Street",93906-2830,6.0,Salinas,CA,41500.0,-2.0,-121.652672,36.700635,2019-01-01
117600,,Certificate,Associate,Public,Far West,,,1380.0,11130.0,,431.0,10377.0,,0.276,,0.0359,West Hills College-Coalinga,"Coalinga, CA - 300 Cherry Lane",93210,6.0,Coalinga,CA,23420.0,260.0,-120.356747,36.147891,2019-01-01
859600,,Associate,Bachelor,Public,Far West,,,1220.0,7746.0,,908.0,9500.0,,0.087,,0.0204,West Los Angeles College,"Culver City, CA - 9000 Overland Avenue",90230-3519,6.0,Culver City,CA,31080.0,348.0,-118.386664,34.004512,2019-01-01
133800,,Associate,Associate,Public,Far West,,,1463.0,5243.0,,1368.0,10578.0,,0.121,,0.0053,West Valley College,"Saratoga, CA - 14000 Fruitvale Ave",95070-5698,6.0,Saratoga,CA,41940.0,488.0,-122.008324,37.26398,2019-01-01
974800,,Certificate,Associate,Private For-Profit,Far West,0.887,,,,14322.0,15521.0,6341.0,,0.143,,0.3305,Carrington College-Sacramento,"Sacramento, CA - 8909 Folsom Blvd.",95826,6.0,Sacramento,CA,40900.0,472.0,-121.371331,38.556151,2019-01-01
974800,,Certificate,Associate,Private For-Profit,Far West,0.887,,,,14322.0,15521.0,6341.0,,0.143,,0.3305,Carrington College-Administrative Office,"Sacramento, CA - 8909 Folsom Blvd.",95826,6.0,Sacramento,CA,40900.0,472.0,-121.371383,38.556104,2019-01-01
2276800,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,6541.0,9512.0,,0.0,,,Westminster Theological Seminary in California,"Escondido, CA - 1725 Bear Valley Parkway",92027,6.0,Escondido,CA,41740.0,-2.0,-117.046371,33.121447,2019-01-01
134100,,Bachelor,Bachelor,Private Non-Profit,Far West,0.6241,,45304.0,45304.0,,21257.0,7816.0,,0.017,1249.0,0.5746,Westmont College,"Santa Barbara, CA - 955 La Paz Rd",93108-1089,6.0,Santa Barbara,CA,42200.0,-2.0,-119.662517,34.450151,2019-01-01
134200,,Bachelor,Graduate,Private Non-Profit,Far West,0.7595,,48086.0,48086.0,,23764.0,8200.0,,0.024,1126.0,0.6835,Whittier College,"Whittier, CA - 13406 E Philadelphia Street",90601,6.0,Whittier,CA,31080.0,348.0,-118.032299,33.978773,2019-01-01
134300,,Bachelor,Graduate,Private Non-Profit,Far West,0.6566,,39790.0,39790.0,,27284.0,7541.0,,0.046,1056.0,0.5547,Woodbury University,"Burbank, CA - 7500 Glenoaks Blvd",91504-1052,6.0,Burbank,CA,31080.0,348.0,-118.341147,34.208011,2019-01-01
884600,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,26360.0,8077.0,,0.012,,,The Wright Institute,"Berkeley, CA - 2728 Durant Ave",94704-1796,6.0,Berkeley,CA,41860.0,488.0,-122.253168,37.868221,2019-01-01
1085400,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,44131.0,13792.0,,0.031,,,Thomas Jefferson School of Law,"San Diego, CA - 701 B Street - Suite 110",92101,6.0,San Diego,CA,41740.0,-2.0,-117.157862,32.717595,2019-01-01
2262400,,Bachelor,Bachelor,Private Non-Profit,Far West,0.7113,,14700.0,14700.0,,18557.0,7069.0,,,,0.0,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,"Los Angeles, CA - 7215 Waring Ave",90046-7660,6.0,Los Angeles,CA,31080.0,348.0,-118.346613,34.085465,2019-01-01
134400,,Associate,Associate,Public,Far West,,,1124.0,6404.0,,333.0,6901.0,,0.16,,0.0,Yuba College,"Marysville, CA - 2088 N Beale Rd",95901,6.0,Marysville,CA,49700.0,472.0,-121.53964,39.126536,2019-01-01
2165200,,Certificate,Certificate,Private For-Profit,Rocky Mountains,,,,,20140.0,8714.0,,,0.049,,0.7128,The Salon Professional Academy-Grand Junction,"Grand Junction, CO - 432 North Avenue",81501,8.0,Grand Junction,CO,24300.0,-2.0,-108.56521,39.078114,2019-01-01
134500,,Associate,Graduate,Public,Rocky Mountains,0.9865,,9440.0,20456.0,,6150.0,6206.0,,0.097,994.0,0.4874,Adams State University,"Alamosa, CO - 208 Edgemont Blvd",81101,8.0,Alamosa,CO,-2.0,-2.0,-105.879642,37.473636,2019-01-01
758200,,Certificate,Associate,Public,Rocky Mountains,,,1835.0,10424.0,,2731.0,6999.0,,0.12,,0.0863,Aims Community College,"Greeley, CO - 5401 W. 20th St.",80634,8.0,Greeley,CO,24540.0,216.0,-104.763415,40.409559,2019-01-01
134600,,Certificate,Associate,Public,Rocky Mountains,,,3918.0,15006.0,,6715.0,7405.0,,0.085,,0.1374,Arapahoe Community College,"Littleton, CO - 5900 S. Santa Fe Dr.",80160-9002,8.0,Littleton,CO,19740.0,216.0,-105.018631,39.607505,2019-01-01
1267000,,Associate,Associate,Private For-Profit,Rocky Mountains,0.2415,,12338.0,12338.0,,9187.0,5023.0,,0.047,,0.6871,Bel-Rea Institute of Animal Technology,"Denver, CO - 1681 S Dayton St",80247,8.0,Denver,CO,19740.0,216.0,-104.876207,39.686194,2019-01-01
450800,,Bachelor,Graduate,Public,Rocky Mountains,0.6363,,9283.0,25771.0,,14528.0,10640.0,,0.03,1132.0,0.3122,University of Colorado Denver/Anschutz Medical Campus,"Denver, CO - 1380 Lawrence Street, Lawrence Street Center, Suite 1400",80217-3364,8.0,Denver,CO,19740.0,216.0,-104.837722,39.745149,2019-01-01
450900,,Bachelor,Graduate,Public,Rocky Mountains,0.9118,,8523.0,20067.0,,10806.0,8322.0,,0.051,1123.0,0.4325,University of Colorado Colorado Springs,"Colorado Springs, CO - 1420 Austin Bluffs Parkway",80918,8.0,Colorado Springs,CO,17820.0,-2.0,-104.800296,38.892735,2019-01-01
729700,,Associate,Associate,Private For-Profit,Rocky Mountains,,,15190.0,15190.0,,15463.0,3134.0,,0.154,,0.6286,Spartan College of Aeronautics and Technology,"Broomfield, CO - 10851 W 120th Ave",80021-3465,8.0,Broomfield,CO,19740.0,216.0,-105.119096,39.914822,2019-01-01
137000,,Bachelor,Graduate,Public,Rocky Mountains,0.8154,,12532.0,37286.0,,20468.0,11684.0,,0.032,1281.0,0.2792,University of Colorado Boulder,"Boulder, CO - Regent Drive at Broadway",80309-0017,8.0,Boulder,CO,14500.0,216.0,-105.270823,40.008781,2019-01-01
137000,,Bachelor,Graduate,Public,Rocky Mountains,0.8154,,12532.0,37286.0,,20468.0,11684.0,,0.032,1281.0,0.2792,University of Colorado System Office,"Denver, CO - 1800 Grant St",80203-1187,8.0,Denver,CO,19740.0,216.0,-104.983277,39.74521,2019-01-01
940100,,Bachelor,Graduate,Private Non-Profit,Rocky Mountains,,,31866.0,31866.0,,12657.0,6538.0,,0.067,,0.5088,Colorado Christian University,"Lakewood, CO - 8787 West Alameda Avenue",80226,8.0,Lakewood,CO,19740.0,216.0,-105.09456,39.71388,2019-01-01
134700,,Bachelor,Graduate,Private Non-Profit,Rocky Mountains,0.15,,55470.0,55470.0,,36561.0,11631.0,,0.022,,0.2254,Colorado College,"Colorado Springs, CO - 14. E Cache La Poudre St.",80903,8.0,Colorado Springs,CO,17820.0,-2.0,-104.822697,38.84886,2019-01-01
887100,,Certificate,Associate,Private For-Profit,Rocky Mountains,0.7273,,,,16835.0,18437.0,5131.0,,0.142,,0.6218,Concorde Career College-Aurora,"Aurora, CO - 111 N. Havana Street",80010-4314,8.0,Aurora,CO,19740.0,216.0,-104.867089,39.718699,2019-01-01
450600,,Certificate,Bachelor,Public,Rocky Mountains,,,2220.0,11172.0,,2496.0,8153.0,,0.121,,0.1222,Colorado Mountain College,"Glenwood Springs, CO - 802 Grand Ave.",81601-0233,8.0,Glenwood Springs,CO,24060.0,233.0,-107.324441,39.54636,2019-01-01
135900,,Certificate,Associate,Public,Rocky Mountains,,,4018.0,6401.0,,6797.0,5283.0,,0.105,,0.2381,Colorado Northwestern Community College,"Rangely, CO - 500 Kennedy Drive",81648-3598,8.0,Rangely,CO,-2.0,-2.0,-108.790048,40.081112,2019-01-01
134800,,Bachelor,Graduate,Public,Rocky Mountains,0.4919,,18964.0,38584.0,,21358.0,12065.0,,0.012,1383.0,0.4056,Colorado School of Mines,"Golden, CO - 1500 Illinois St",80401,8.0,Golden,CO,19740.0,216.0,-105.223364,39.751443,2019-01-01
1157200,,Associate,Associate,Private For-Profit,Rocky Mountains,0.9688,,,,21500.0,12814.0,3881.0,,0.025,,0.2924,Colorado School of Trades,"Lakewood, CO - 1575 Hoyt St",80215-2996,8.0,Lakewood,CO,19740.0,216.0,-105.104174,39.74181,2019-01-01
135000,,Bachelor,Graduate,Public,Rocky Mountains,0.8387,,11707.0,29608.0,,15368.0,10039.0,,0.031,1197.0,0.4215,Colorado State University-Fort Collins,"Fort Collins, CO - 102 Administration Building",80523-0100,8.0,Fort Collins,CO,22660.0,-2.0,-105.080732,40.574805,2019-01-01
1014800,,Bachelor,Graduate,Private For-Profit,Rocky Mountains,,,11960.0,11960.0,,13826.0,7122.0,,0.188,,0.77,Colorado Technical University-Colorado Springs,"Colorado Springs, CO - 4435 N Chestnut Street",80907-3812,8.0,Colorado Springs,CO,17820.0,-2.0,-104.833928,38.894265,2019-01-01
2276900,,Associate,Associate,Public,Rocky Mountains,,,3826.0,14914.0,,5614.0,6785.0,,0.126,,0.1479,Community College of Aurora,"Aurora, CO - 16000 E CentreTech Pky",80011-9036,8.0,Aurora,CO,19740.0,216.0,-104.802673,39.71788,2019-01-01
2594300,,Associate,Associate,Private Non-Profit,Rocky Mountains,,,16972.0,16972.0,,16640.0,10366.0,,0.107,,0.8273,CollegeAmerica-Denver,"Denver, CO - 1385 S Colorado Blvd., 5th Floor",80222,8.0,Denver,CO,19740.0,216.0,-104.941168,39.691571,2019-01-01
2156200,,Certificate,Certificate,Public,Rocky Mountains,,,,,9595.0,3633.0,,,0.13,,0.154,Technical College of the Rockies,"Delta, CO - 1765 hwy 50",81416,8.0,Delta,CO,-2.0,-2.0,-108.031072,38.702524,2019-01-01
954200,,Associate,Bachelor,Public,Rocky Mountains,,,4750.0,15830.0,,5203.0,6970.0,,0.169,,0.1874,Community College of Denver,"Denver, CO - 1111 W. Colfax Ave.",80204-2026,8.0,Denver,CO,19740.0,216.0,-105.001044,39.741413,2019-01-01
793806,,Certificate,Associate,Private For-Profit,Rocky Mountains,,,,,21333.0,12596.0,4089.0,,0.111,,0.5969,Lincoln College of Technology-Denver,"Denver, CO - 11194 E 45th Ave",80239,8.0,Denver,CO,19740.0,216.0,-104.856171,39.77651,2019-01-01
135200,,Graduate,Graduate,Private Non-Profit,Rocky Mountains,,,,,,10364.0,5537.0,,0.0,,,Denver Seminary,"Littleton, CO - 6399 S. Santa Fe Drive",80120,8.0,Littleton,CO,19740.0,216.0,-105.022363,39.600595,2019-01-01
137100,,Bachelor,Graduate,Private Non-Profit,Rocky Mountains,0.5647,,50556.0,50556.0,,28488.0,10796.0,,0.018,1300.0,0.3608,University of Denver,"Denver, CO - 2199 S. University Blvd",80208,8.0,Denver,CO,19740.0,216.0,-104.963259,39.678005,2019-01-01
559600,,Certificate,Certificate,Public,Rocky Mountains,,,,,10042.0,2832.0,,,,,0.0,Emily Griffith Technical College,"Denver, CO - 1860 Lincoln Street",80203,8.0,Denver,CO,19740.0,216.0,-104.985751,39.74575,2019-01-01
135300,,Bachelor,Graduate,Public,Rocky Mountains,0.9092,,9040.0,19696.0,,5025.0,7291.0,,0.087,1094.0,0.4213,Fort Lewis College,"Durango, CO - 1000 Rim Drive",81301-3999,8.0,Durango,CO,20420.0,-2.0,-107.867422,37.275939,2019-01-01
793300,,Certificate,Associate,Public,Rocky Mountains,,,3986.0,15074.0,,6034.0,7132.0,,0.121,,0.231,Front Range Community College,"Westminster, CO - 3645 W 112th Ave",80031,8.0,Westminster,CO,19740.0,216.0,-105.038068,39.901452,2019-01-01
135400,,Graduate,Graduate,Private Non-Profit,Rocky Mountains,,,,,,19169.0,7021.0,,0.061,,,Iliff School of Theology,"Denver, CO - 2323 E. Iliff Ave.",80210-4798,8.0,Denver,CO,19740.0,216.0,-104.960657,39.675927,2019-01-01
1285000,,Certificate,Certificate,Private For-Profit,Rocky Mountains,,,,,15565.0,8851.0,,,0.126,,0.5172,International Salon and Spa Academy,"Colorado Springs, CO - 5707 N Academy Blvd",80918-3684,8.0,Colorado Springs,CO,17820.0,-2.0,-104.786252,38.913621,2019-01-01
135500,,Certificate,Associate,Public,Rocky Mountains,,,3950.0,6332.0,,3558.0,4718.0,,0.196,,0.2429,Lamar Community College,"Lamar, CO - 2401 S Main St",81052-3999,8.0,Lamar,CO,-2.0,-2.0,-102.616144,38.068886,2019-01-01
135800,,Bachelor,Graduate,Public,Rocky Mountains,0.8072,,8627.0,20944.0,,8494.0,6832.0,,0.103,1022.0,0.4921,Colorado Mesa University,"Grand Junction, CO - 1100 North Avenue",81501-3122,8.0,Grand Junction,CO,24300.0,-2.0,-108.553275,39.080643,2019-01-01
136000,,Bachelor,Graduate,Public,Rocky Mountains,0.5945,,7666.0,20847.0,,7043.0,6545.0,,0.077,1016.0,0.4247,Metropolitan State University of Denver,"Denver, CO - Speer Blvd and Colfax Ave",80217-3362,8.0,Denver,CO,19740.0,216.0,-105.00504,39.744202,2019-01-01
998100,,Certificate,Associate,Public,Rocky Mountains,,,3765.0,14853.0,,4718.0,6317.0,,0.089,,0.1309,Morgan Community College,"Fort  Morgan, CO - 920 Barlow Road",80701,8.0,Fort  Morgan,CO,22820.0,-2.0,-103.771822,40.258792,2019-01-01
2117500,,Bachelor,Graduate,Private Non-Profit,Rocky Mountains,0.9845,,31790.0,31790.0,,21913.0,6218.0,,0.039,,0.5642,Naropa University,"Boulder, CO - 2130 Arapahoe Ave",80302-6697,8.0,Boulder,CO,14500.0,216.0,-105.266987,40.014235,2019-01-01
1300700,,Bachelor,Bachelor,Private Non-Profit,Rocky Mountains,,,11760.0,11760.0,,10188.0,4929.0,,0.124,,0.2759,Nazarene Bible College,"Colorado Springs, CO - 1465 Kelly Johnson Blvd",80920,8.0,Colorado Springs,CO,17820.0,-2.0,-104.803251,38.944824,2019-01-01
136100,,Certificate,Associate,Public,Rocky Mountains,,,5072.0,7306.0,,4709.0,4777.0,,0.174,,0.3426,Northeastern Junior College,"Sterling, CO - 100 College Avenue",80751-2944,8.0,Sterling,CO,44540.0,-2.0,-103.197329,40.637215,2019-01-01
134900,,Bachelor,Graduate,Public,Rocky Mountains,0.9075,,9918.0,21786.0,,10249.0,7785.0,,0.056,1099.0,0.4693,University of Northern Colorado,"Greeley, CO - Carter Hall - Rm 4000",80639,8.0,Greeley,CO,24540.0,216.0,-104.692777,40.410855,2019-01-01
136200,,Certificate,Associate,Public,Rocky Mountains,,,3975.0,6358.0,,3043.0,5506.0,,0.175,,0.2398,Otero Junior College,"La Junta, CO - 1802 Colorado Ave",81050,8.0,La Junta,CO,-2.0,-2.0,-103.544874,37.969984,2019-01-01
450700,,Certificate,Associate,Private Non-Profit,Rocky Mountains,,,,,,11630.0,5720.0,,,,0.6748,Altierus Career College-Thornton,"Thornton, CO - 9065 Grant St",80229-4339,8.0,Thornton,CO,19740.0,216.0,-104.985441,39.86156,2019-01-01
889600,,Certificate,Associate,Public,Rocky Mountains,,,3840.0,14928.0,,5209.0,6560.0,,0.148,,0.2041,Pikes Peak Community College,"Colorado Springs, CO - 5675 S Academy Blvd",80906-5498,8.0,Colorado Springs,CO,17820.0,-2.0,-104.787261,38.764287,2019-01-01
